ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
541,N/A,31,100B01-EE-EML-2.FL-014,,100B-EML-2FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.31",,FL.2,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
542,N/A,32,100B01-EE-EML-2.FL-015,,100B-EML-2FL-015,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.32",,FL.2,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
543,N/A,33,100B01-EE-EML-2.FL-016,,100B-EML-2FL-016,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.33",,FL.2,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
544,N/A,34,100B01-EE-EML-2.FL-017,,100B-EML-2FL-017,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.34",,FL.2,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
551,N/A,41,100B01-EE-EML-3.FL-007,,100B-EML-3FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.41",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
729,N/A,21,100B01-EE-EML-2.FL-018,,100B-EML-2FL-018,,,"Emergency Light",,,,,,,,,"Emergency Light No.21",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
730,N/A,22,100B01-EE-EML-2.FL-019,,100B-EML-2Fl-019,,,"Emergency Light",,,,,,,,,"Emergency Light No.22",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
731,N/A,23,100B01-EE-EML-2.FL-020,,100B-EML-2FL-020,,,"Emergency Light",,,,,,,,,"Emergency Light No.23",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
732,N/A,24,100B01-EE-EML-2.FL-021,,100B-EML-2FL-021,,,"Emergency Light",,,,,,,,,"Emergency Light No.24",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
733,N/A,25,100B01-EE-EML-2.FL-022,,100B-EML-2FL-022,,,"Emergency Light",,,,,,,,,"Emergency Light No.25",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
734,N/A,26,100B01-EE-EML-2.FL-023,,100B-EML-2FL-023,,,"Emergency Light",,,,,,,,,"Emergency Light No.26",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
735,N/A,27,100B01-EE-EML-2.FL-024,,100B-EML-2FL-024,,,"Emergency Light",,,,,,,,,"Emergency Light No.27",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
736,N/A,28,100B01-EE-EML-2.FL-025,,100B-EML-2FL-025,,,"Emergency Light",,,,,,,,,"Emergency Light No.28",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
737,N/A,29,100B01-EE-EML-2.FL-026,,100B-EML-2FL-026,,,"Emergency Light",,,,,,,,,"Emergency Light No.29",,FL.2,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
545,N/A,35,100B01-EE-EML-3.FL-001,,100B-EML-3FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.35",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
546,N/A,36,100B01-EE-EML-3.FL-002,,100B-EML-3FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.36",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
547,N/A,37,100B01-EE-EML-3.FL-003,,100B-EML-3FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.37",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
548,N/A,38,100B01-EE-EML-3.FL-004,,100B-EML-3FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.38",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
549,N/A,39,100B01-EE-EML-3.FL-005,,100B-EML-3FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.38",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
550,N/A,40,100B01-EE-EML-3.FL-006,,100B-EML-3FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.40",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
552,N/A,42,100B01-EE-EML-3.FL-008,,100B-EML-3FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.42",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
553,N/A,43,100B01-EE-EML-3.FL-009,,100B-EML-3FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.43",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
554,N/A,44,100B01-EE-EML-3.FL-010,,100B-EML-3FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.44",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
555,N/A,45,100B01-EE-EML-3.FL-011,,100B-EML-3FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.45",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
556,N/A,46,100B01-EE-EML-3.FL-012,,100B-EML-3FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.46",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
557,N/A,47,100B01-EE-EML-3.FL-013,,100B-EML-3FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.47",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
558,N/A,48,100B01-EE-EML-3.FL-014,,100B-EML-3FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.48",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
559,N/A,49,100B01-EE-EML-3.FL-015,,100B-EML-3FL-015,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.49",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
560,N/A,50,100B01-EE-EML-3.FL-016,,100B-EML-3FL-016,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.50",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
561,N/A,51,100B01-EE-EML-3.FL-017,,100B-EML-3FL-017,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.51",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
562,N/A,52,100B01-EE-EML-3.FL-018,,100B-EML-3FL-018,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.52",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
563,N/A,53,100B01-EE-EML-3.FL-019,,100B-EML-3FL-019,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.53",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
564,N/A,54,100B01-EE-EML-3.FL-020,,100B-EML-3FL-020,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.54",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
565,N/A,55,100B01-EE-EML-3.FL-021,,100B-EML-3FL-021,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.55",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
566,N/A,56,100B01-EE-EML-3.FL-022,,100B-EML-3FL-022,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.56",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
567,N/A,57,100B01-EE-EML-3.FL-023,,100B-EML-3FL-023,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.57",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
568,N/A,58,100B01-EE-EML-3.FL-024,,100B-EML-3FL-024,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.58",,FL.3,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
569,N/A,59,100B01-EE-EML-4.FL-001,,100B-EML-4FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.59",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
570,N/A,60,100B01-EE-EML-4.FL-002,,100B-EML-4FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.60",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
571,N/A,61,100B01-EE-EML-4.FL-003,,100B-EML-4FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.61",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
572,N/A,62,100B01-EE-EML-4.FL-004,,100B-EML-4FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.62",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
573,N/A,63,100B01-EE-EML-4.FL-005,,100B-EML-4FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.63",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
574,N/A,64,100B01-EE-EML-4.FL-006,,100B-EML-4FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.64",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
575,N/A,65,100B01-EE-EML-4.FL-007,,100B-EML-4FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.65",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
576,N/A,66,100B01-EE-EML-4.FL-008,,100B-EML-4FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.66",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
577,N/A,67,100B01-EE-EML-4.FL-009,,100B-EML-4FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.67",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
578,N/A,68,100B01-EE-EML-4.FL-010,,100B-EML-4FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.68",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
579,N/A,69,100B01-EE-EML-4.FL-011,,100B-EML-4FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.69",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
580,N/A,70,100B01-EE-EML-4.FL-012,,100B-EML-4FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.70",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
581,N/A,71,100B01-EE-EML-4.FL-013,,100B-EML-4FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.71",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
582,N/A,72,100B01-EE-EML-4.FL-014,,100B-EML-4FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.72",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
583,N/A,73,100B01-EE-EML-4.FL-015,,100B-EML-4FL-015,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.73",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
584,N/A,74,100B01-EE-EML-4.FL-016,,100B-EML-4FL-016,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.74",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
585,N/A,75,100B01-EE-EML-4.FL-017,,100B-EML-4FL-017,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.75",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
586,N/A,76,100B01-EE-EML-4.FL-018,,100B-EML-4FL-018,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.75",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
587,N/A,77,100B01-EE-EML-4.FL-019,,100B-EML-4FL-019,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.77",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
588,N/A,78,100B01-EE-EML-4.FL-020,,100B-EML-4FL-020,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.78",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
589,N/A,79,100B01-EE-EML-4.FL-021,,100B-EML-4FL-021,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.79",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
590,N/A,80,100B01-EE-EML-4.FL-022,,100B-EML-4FL-022,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.80",,FL.4,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
