ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,B/L Acumulate Depreciate,B/L Asset Value,AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,Coset Center Description,CostType,Company,Department,TotalExpense,LastSync,Update By,Update Date,Update Remark,TotalTask,
10461,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0074,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.74,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10462,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0075,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.75,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10463,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0076,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.76,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10464,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0077,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.77,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10465,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0078,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.78,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10466,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0079,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.79,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10467,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0080,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.80,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10468,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0081,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.81,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10469,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0082,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.82,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10470,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0083,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.83,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10471,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0084,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.84,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10472,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0085,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.85,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10473,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0086,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.86,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10474,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0087,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.87,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10475,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0088,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.88,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10476,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0089,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.89,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10477,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0090,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.90,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10478,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0091,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.91,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10479,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0092,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.92,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10480,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0093,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.93,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10481,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0094,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.94,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10482,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0095,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.95,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10483,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0096,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.96,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10484,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0097,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.97,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10485,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0098,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.98,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10486,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0099,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.99,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10487,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0100,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.100,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10488,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0101,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.101,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10489,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0102,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.102,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10490,DELIGHT,DLEX-RLG3,400B01-EE-EXL-1.FL-0103,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL1 No.103,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F1,โรงพยาบาล 400B - ชั้น 1,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10491,DELIGHT,DLEX-RLG3,400B01-EE-EXL-2.FL-0057,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL2 No.57,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F2,โรงพยาบาล 400B - ชั้น 2,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10492,DELIGHT,DLEX-RLG3,400B01-EE-EXL-2.FL-0058,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL2 No.58,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F2,โรงพยาบาล 400B - ชั้น 2,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10493,DELIGHT,DLEX-RLG3,400B01-EE-EXL-2.FL-0059,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL2 No.59,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F2,โรงพยาบาล 400B - ชั้น 2,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10494,DELIGHT,DLEX-RLG3,400B01-EE-EXL-2.FL-0060,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL2 No.60,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F2,โรงพยาบาล 400B - ชั้น 2,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10495,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0054,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.54,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10496,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0055,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.55,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10497,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0056,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.56,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10498,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0057,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.57,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10499,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0058,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.58,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10500,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0059,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.59,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10501,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0060,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.60,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10502,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0061,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.61,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10503,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0062,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.62,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10504,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0063,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.63,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10505,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0064,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.64,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10506,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0065,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.65,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10507,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0066,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.66,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10508,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0067,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.67,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10509,DELIGHT,DLEX-RLG3,400B01-EE-EXL-3.FL-0068,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL3 No.68,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F3,โรงพยาบาล 400B - ชั้น 3,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10510,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0026,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.26,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10511,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0027,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.27,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10512,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0028,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.28,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
