AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
-,-,400B01-ME-ADR-5.FL-0066,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 6,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0067,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 7,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0068,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 8,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0069,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 9,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0070,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 10,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0071,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงกันอากาศ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0072,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงกันอากาศ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0073,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 1,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0074,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 2,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0075,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 3,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0076,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 4,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0077,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 5,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0078,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 6,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0079,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 7,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0080,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 8,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0081,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 9,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0082,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพัก ICU. 10,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0083,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงกันอากาศ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0084,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงกันอากาศ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0085,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องเตรียมคนไข้,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0086,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงกันอากาศ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0087,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงกันอากาศ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0088,,,Automatic Door,,,,,,,,,,,ชั้น 5|-โถงทางเดิน/เคาน์เตอร์พยาบาล,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0089,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องรอคลอด,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0090,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพักฟื้น,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0091,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องพักฟื้น,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0092,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้องเด็กอ่อน,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0093,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ส่วนพาบาล ICU.,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0094,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้อง ICU. 1,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0095,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้อง ICU. 2,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0096,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้อง ICU. 3,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0097,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ห้อง ICU. 4,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-5.FL-0098,,,Automatic Door,,,,,,,,,,,ชั้น 5|-ทางเดิน VIP. ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 5,,,,,,CRA,,,
-,-,400B01-ME-ADR-6.FL-0001,,,Automatic Door,,,,,,,,,,,ชั้น 6|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 6,,,,,,CRA,,,
-,-,400B01-ME-ADR-6.FL-0002,,,Automatic Door,,,,,,,,,,,ชั้น 6|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 6,,,,,,CRA,,,
-,-,400B01-ME-ADR-6.FL-0003,,,Automatic Door,,,,,,,,,,,ชั้น 6|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 6,,,,,,CRA,,,
-,-,400B01-ME-ADR-6.FL-0004,,,Automatic Door,,,,,,,,,,,ชั้น 6|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 6,,,,,,CRA,,,
-,-,400B01-ME-ADR-6.FL-0005,,,Automatic Door,,,,,,,,,,,ชั้น 6|-โถงพักคอย/เคาน์เตอร์พยาบาล,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 6,,,,,,CRA,,,
-,-,400B01-ME-ADR-6.FL-0006,,,Automatic Door,,,,,,,,,,,ชั้น 6|-โถงทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 6,,,,,,CRA,,,
-,-,400B01-ME-ADR-7.FL-0001,,,Automatic Door,,,,,,,,,,,ชั้น 7|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 7,,,,,,CRA,,,
-,-,400B01-ME-ADR-7.FL-0002,,,Automatic Door,,,,,,,,,,,ชั้น 7|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 7,,,,,,CRA,,,
-,-,400B01-ME-ADR-7.FL-0003,,,Automatic Door,,,,,,,,,,,ชั้น 7|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 7,,,,,,CRA,,,
-,-,400B01-ME-ADR-7.FL-0004,,,Automatic Door,,,,,,,,,,,ชั้น 7|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 7,,,,,,CRA,,,
-,-,400B01-ME-ADR-7.FL-0005,,,Automatic Door,,,,,,,,,,,ชั้น 7|-โถงผู้ป่วย (CLINICAL TRAIL),,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 7,,,,,,CRA,,,
-,-,400B01-ME-ADR-7.FL-0006,,,Automatic Door,,,,,,,,,,,ชั้น 7|-โถงพักคอย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 7,,,,,,CRA,,,
-,-,400B01-ME-ADR-8.FL-0001,,,Automatic Door,,,,,,,,,,,ชั้น 8|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 8,,,,,,CRA,,,
-,-,400B01-ME-ADR-8.FL-0002,,,Automatic Door,,,,,,,,,,,ชั้น 8|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 8,,,,,,CRA,,,
-,-,400B01-ME-ADR-8.FL-0003,,,Automatic Door,,,,,,,,,,,ชั้น 8|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 8,,,,,,CRA,,,
-,-,400B01-ME-ADR-8.FL-0004,,,Automatic Door,,,,,,,,,,,ชั้น 8|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 8,,,,,,CRA,,,
-,-,400B01-ME-ADR-9.FL-0001,,,Automatic Door,,,,,,,,,,,ชั้น 9|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 9,,,,,,CRA,,,
-,-,400B01-ME-ADR-9.FL-0002,,,Automatic Door,,,,,,,,,,,ชั้น 9|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 9,,,,,,CRA,,,
-,-,400B01-ME-ADR-9.FL-0003,,,Automatic Door,,,,,,,,,,,ชั้น 9|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 9,,,,,,CRA,,,
-,-,400B01-ME-ADR-9.FL-0004,,,Automatic Door,,,,,,,,,,,ชั้น 9|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 9,,,,,,CRA,,,
-,-,400B01-ME-ADR-9.FL-0005,,,Automatic Door,,,,,,,,,,,ชั้น 9|-ห้องพักผู้ป่วย 1 ,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 9,,,,,,CRA,,,
-,-,400B01-ME-ADR-9.FL-0006,,,Automatic Door,,,,,,,,,,,ชั้น 9|-ห้องพักผู้ป่วย 1,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 9,,,,,,CRA,,,
-,-,400B01-ME-ADR-10.FL-0001,,,Automatic Door,,,,,,,,,,,ชั้น 10|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 10,,,,,,CRA,,,
-,-,400B01-ME-ADR-10.FL-0002,,,Automatic Door,,,,,,,,,,,ชั้น 10|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 10,,,,,,CRA,,,
-,-,400B01-ME-ADR-10.FL-0003,,,Automatic Door,,,,,,,,,,,ชั้น 10|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 10,,,,,,CRA,,,
-,-,400B01-ME-ADR-10.FL-0004,,,Automatic Door,,,,,,,,,,,ชั้น 10|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 10,,,,,,CRA,,,
-,-,400B01-ME-ADR-10.FL-0005,,,Automatic Door,,,,,,,,,,,ชั้น 10|-ห้องพักผู้ป่วย 1,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 10,,,,,,CRA,,,
-,-,400B01-ME-ADR-10.FL-0006,,,Automatic Door,,,,,,,,,,,ชั้น 10|-ห้องพักผู้ป่วย 1,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 10,,,,,,CRA,,,
-,-,400B01-ME-ADR-11.FL-0001,,,Automatic Door,,,,,,,,,,,ชั้น 11|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 11,,,,,,CRA,,,
-,-,400B01-ME-ADR-11.FL-0002,,,Automatic Door,,,,,,,,,,,ชั้น 11|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 11,,,,,,CRA,,,
-,-,400B01-ME-ADR-11.FL-0003,,,Automatic Door,,,,,,,,,,,ชั้น 11|-โถงลิฟท์โดยสาร,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 11,,,,,,CRA,,,
-,-,400B01-ME-ADR-11.FL-0004,,,Automatic Door,,,,,,,,,,,ชั้น 11|-โถงลิฟท์ผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 11,,,,,,CRA,,,
-,-,400B01-ME-ADR-11.FL-0005,,,Automatic Door,,,,,,,,,,,ชั้น 11|-ห้องพักผู้ป่วย 1,,,,,,,,,,,,,,,,,โรงพยาบาล 400B - ชั้น 11,,,,,,CRA,,,
