ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
467,N/A,09,100B01-EE-LP-6.FL-003,,100B-PP-6FL-003,,,"Load Panel",,,,,,,,,"Power Panel No.09 (PP.U5)",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
468,N/A,10,100B01-EE-LP-7.FL-001,,100B-PP-7FL-001,,,"Load Panel",,,,,,,,,"Power Panel No.10 (PP.H6) MCCB 3P,150AT/160AF",,FL.7,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
469,N/A,11,100B01-EE-LP-8.FL-001,,100B-PP-8FL-001,,,"Load Panel",,,,,,,,,"Power Panel No.11 (EP.H7) MCCB 3P,150AT/160AF",,FL.8,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
470,N/A,12,100B01-EE-LP-9.FL-001,,100B-PP-9FL-001,,,"Load Panel",,,,,,,,,"Power Panel No.12 (PP.H8) MCCB 3P,150AT/160AF",,FL.9,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
471,N/A,13,100B01-EE-LP-10.FL-001,,100B-PP-10FL-001,,,"Load Panel",,,,,,,,,"Power Panel No.13 (PP.H9) MCCB 3P,150AT/160AF",,FL.10,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
473,N/A,01,100B01-EE-LP-1.FL-001.1,,100B-LP-1FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.01 (LP.M1) MCCB 3P,40AT/100AF",,FL.1,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
474,N/A,02,100B01-EE-LP-1.FL-002.1,,100B-LP-1FL-002,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.02 (LP.MCR) MCCB 3P,100AT/160AF",,FL.1,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
475,N/A,03,100B01-EE-LP-3.FL-001,,100B-LP-3FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.03 (LP.M2) MCCB 3P,40AT/100AF",,FL.3,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
476,N/A,04,100B01-EE-LP-B1.FL-001,,100B-LP-BFL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.04 (LP.GD)",,FL.B,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
477,N/A,05,100B01-EE-LP-1.FL-003,,100B-LP-1FL-003,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.05 (LP.1) MCCB 3P 100AT/160AF",,FL.1,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
478,N/A,06,100B01-EE-LP-1.FL-004,,100B-LP-1FL-004,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.06 (EP.LD) MCCB 3P 100AT/160AF",,FL.1,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
479,N/A,07,100B01-EE-LP-2.FL-001,,100B-LP-2FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.07 (LP.MZK) MCCB 3P.40AT/100AF",,FL.2,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
480,N/A,08,100B01-EE-LP-2.FL-002,,100B-LP-2FL-002,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.08 (LP.MZ) MCCB 3P.70AT/100AF",,FL.2,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
481,N/A,09,100B01-EE-LP-2.FL-003,,100B-LP-2FL-003,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.09 (LP.MZ1) MCCB 3P.40AT/100AF",,FL.2,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
482,N/A,10,100B01-EE-LP-3.FL-002,,100B-LP-3FL-002,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.10 (LP.2) MCCB 3P.50AT/100AF",,FL.3,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
483,N/A,11,100B01-EE-LP-4.FL-001,,100B-LP-4FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.11 (LP.IT 3) MCCB 3P.40AT/100AF",,FL.4,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
484,N/A,12,100B01-EE-LP-4.FL-002,,100B-LP-4FL-002,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.12 (LP.3) MCCB 3P.40AT/100AF",,Fl.4,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
485,N/A,13,100B01-EE-LP-4.FL-003,,100B-LP-4FL-003,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.13 (LP.RD3) MCCB 3P.40AT/100AF",,FL.4,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
486,N/A,14,100B01-EE-LP-5.FL-001.1,,100B-LP-5FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.14 (LP.L4) MCCB 3P.40AT/100AF",,FL.5,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
487,N/A,15,100B01-EE-LP-5.FL-002.1,,100B-LP-5FL-002,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.15 (LP.4) MCCB 3P.50AT/100AF",,FL.5,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
488,N/A,16,100B01-EE-LP-5.FL-003,,100B-LP-5FL-003,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.16(LP.R4) MCCB 3P.40AT/100AF",,FL.5,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
489,N/A,17,100B01-EE-LP-7.FL-001.1,,100B-LP-7FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.17(LP.6) MCCB 3P.70AT/100AF",,FL.7,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
490,N/A,18,100B01-EE-LP-8.FL-001.1,,100B-LP-8FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.18 (LP.7) MCCB 3P.70AT/100AF",,FL.8,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
491,N/A,19,100B01-EE-LP-9.FL-001.1,,100B-LP-9FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.19 (LP.8) MCCB 3P.70AT/100AF",,FL.9,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
492,N/A,20,100B01-EE-LP-10.FL-001.1,,100B-LP-10FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.20 (LP9) MCCB 3P.70AT/100AF",,FL.10,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
493,N/A,21,100B01-EE-LP-11.FL-001,,100B-LP-11FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.20 (LP10) MCCB 3P.50AT/100AF",,FL.11,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
494,N/A,21,100B01-EE-LP-12.FL-001,,100B-LP-12FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.21 (LP.11) MCCB 3P.50AT/100AF",,FL.12,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
495,N/A,22,100B01-EE-LP-14.FL-001,,100B-LP-14FL-001,,,"Load Panel",,,,,,,,,"LOAD PANEL BOARD No.22 (LP.12) MCCB 3P.50AT/100AF",,FL.14,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
395,SIEMENS,01,100B01-EE-EP-B1.FL-001,,100B-EP-BFL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.01 (EP.AB1) MCCB 3P,100AT/160AF",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
397,SIEMENS,02,100B01-EE-EP-B1.FL-002,,100B-EP-BFL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.02 (EP.AB1-1)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
398,SIEMENS,03,100B01-EE-EP-B1.FL-003,,100B-EP-BFL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.03 (EP.AB1-2)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
399,SIEMENS,04,100B01-EE-EP-B1.FL-004,,100B-EP-BFL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.04 (EP.AB1-3)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
400,SIEMENS,05,100B01-EE-EP-B1.FL-005,,100B-EP-BFL-005,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.05 (EP.AB2) MCCB 3P,100AT/160AF",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
401,SIEMENS,06,100B01-EE-EP-B1.FL-006,,100B-EP-BFL-006,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.06 (EP-AB2-1)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
402,SIEMENS,07,100B01-EE-EP-B1.FL-007,,100B-EP-BFL-007,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.07 (EP-AB2-2)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
403,SIEMENS,08,100B01-EE-EP-B1.FL-008,,100B-EP-BFL-008,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.08 (EP.AB2-3)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
404,SIEMENS,09,100B01-EE-EP-B1.FL-009,,100B-EP-BFL-009,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.09 (EP.B1) MCCB 3P,100AT/160AF",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
405,SIEMENS,10,100B01-EE-EP-B1.FL-010,,100B-EP-BFL-010,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.09 (EP.B1)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
406,SIEMENS,11,100B01-EE-EP-B1.FL-011,,100B-EP-BFL-011,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.011 (EP.B2-2)",,FL.B,"In Use",,,2022-08-15,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
407,N/A,12,100B01-EE-EP-1.FL-001,,100B-EP-1FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.012 (EP.M1) MCCB 3P,40AT/100AF",,FL.1,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
408,N/A,13,100B01-EE-EP-1.FL-002,,100B-EP-1FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.012 (EP.A1) MCCB,3P,40AT/100AF",,FL.1,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
410,SIEMENS,14,100B01-EE-EP-1.FL-003,,100B-EP-1FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.14 (EP.1-1)",,FL.1,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
411,N/A,15,100B01-EE-EP-1.FL-004,,100B-EP-1FL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.15 (EP.1) MCCB 3P,100AT/160AF",,FL.1,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
412,N/A,16,100B01-EE-EP-2.FL-001,,100B-EP-2FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.16 (EP.CA) MCCB 3P,40AT/100AF",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
413,SIEMENS,17,100B01-EE-EP-2.FL-002,,100B-EP-2FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.17 (EP.AMMZ) MCCB 3P,40AT/100AF",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
414,N/A,18,100B01-EE-EP-2.FL-003,,100B-EP-2FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.18 (EP.AMZ) MCCB 3P,50AT/100AF",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
415,SIEMENS,19,100B01-EE-EP-2.FL-004,,100B-EP-2FL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.19 (MZK) MCCB 3P,40AT/100AF",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
416,N/A,20,100B01-EE-EP-2.FL-005,,100B-EP-2FL-005,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.20 (EP.MZ) MCCB 3P,40AT/100AF",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
417,N/A,21,100B01-EE-EP-2.FL-006,,100B-EP-2FL-006,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.21 (EP.MZ1)",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
418,SIEMENS,22,100B01-EE-EP-2.FL-007,,100B-EP-2FL-007,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD MCCB No.22 (ES) 3P,70AT/100AF",,FL.2,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
419,N/A,23,100B01-EE-EP-3.FL-001,,100B-EP-3FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.23 (EP.M2) MCCB 3P,40AT/100AF",,FL.3,"In Use",,,2022-08-16,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
420,N/A,24,100B01-EE-EP-3.FL-002,,100B-EP-3FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.24 (EP.A2) MCCB 3P,50AT/100AF",,FL.3,"In Use",,,2022-08-17,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
421,SIEMENS,25,100B01-EE-EP-3.FL-003,,100B-EP-3FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANNEL BOARD No.25 (EP.SEFC-1,2) MCCB 3P,50AT/100AF",,FL.3,"In Use",,,2022-08-17,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
422,N/A,26,100B01-EE-EP-4.FL-001,,100B-EP-4FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.26 (EP.AIT3) MCCB 3P,40AT/100AF",,FL.4,"In Use",,,2022-08-17,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
423,N/A,27,100B01-EE-EP-4.FL-002,,100B-EP-4FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANEL BOARD No.27 (EP.A3) MCCB 3P,40AT/100AF",,FL.4,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
