ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
958,N/A,42,100B01-SN-TRS-2.FL-009,,100B-TRS-2FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.42",,FL.2,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
959,N/A,43,100B01-SN-TRS-2.FL-010,,100B-TRS-2FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.43",,FL.2,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
960,N/A,44,100B01-SN-TRS-2.FL-011,,100B-TRS-2FL-011,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.44",,FL.2,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
961,N/A,45,100B01-SN-TRS-2.FL-012,,100B-TRS-2FL-012,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.45",,FL.2,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F2,"โรงพยาบาล 100B - ชั้น 2",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
962,N/A,46,100B01-SN-TRS-3.FL-001,,100B-TRS-3FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.46",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
963,N/A,47,100B01-SN-TRS-3.FL-002,,100B-TRS-3FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.47",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
964,N/A,48,100B01-SN-TRS-3.FL-003,,100B-TRS-3FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.48",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
965,N/A,49,100B01-SN-TRS-3.FL-004,,100B-TRS-3FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.49",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
966,N/A,50,100B01-SN-TRS-3.FL-005,,100B-TRS-3FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.50",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
967,N/A,51,100B01-SN-TRS-3.FL-006,,100B-TRS-3FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.51",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
968,N/A,52,100B01-SN-TRS-3.FL-007,,100B-TRS-3FL-007,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.52",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
969,N/A,53,100B01-SN-TRS-3.FL-008,,100B-TRS-3Fl-008,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.53",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
970,N/A,54,100B01-SN-TRS-3.FL-009,,100B-TRS-3FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.54",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
971,N/A,55,100B01-SN-TRS-3.FL-010,,100B-TRS-3FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.55",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
972,N/A,56,100B01-SN-TRS-3.FL-011,,100B-TRS-3FL-011,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.56",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
973,N/A,57,100B01-SN-TRS-3.FL-012,,100B-TRS-3FL-012,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.57",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
974,N/A,58,100B01-SN-TRS-3.FL-013,,100B-TRS-3FL-013,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.58",,FL.3,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
975,N/A,59,100B01-SN-TRS-4.FL-001,,100B-TRS-4FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.59",,FL.4,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F3,"โรงพยาบาล 100B - ชั้น 3",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
976,N/A,60,100B01-SN-TRS-4.FL-002,,100B-TRS-4FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.60",,FL.4,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
977,N/A,61,100B01-SN-TRS-4.FL-003,,100B-TRS-4FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.61",,FL.4,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
978,N/A,62,100B01-SN-TRS-4.FL-004,,100B-TRS-4FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.62",,FL.4,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
979,N/A,63,100B01-SN-TRS-4.FL-005,,100B-TRS-4FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.63",,FL.4,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
980,N/A,64,100B01-SN-TRS-4.FL-006,,100B-TRS-4FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.64",,FL.4,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
981,N/A,65,100B01-SN-TRS-5.FL-001,,100B-TRS-5FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.65",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
982,N/A,66,100B01-SN-TRS-5.FL-002,,100B-TRS-5FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.66",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
983,N/A,67,100B01-SN-TRS-5.FL-003,,100B-TRS-5FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.67",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
984,N/A,68,100B01-SN-TRS-5.FL-004,,100B-TRS-5FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.68",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
985,N/A,69,100B01-SN-TRS-5.FL-005,,100B-TRS-5FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.69",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
986,N/A,70,100B01-SN-TRS-5.FL-006,,100B-TRS-5FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.70",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
987,N/A,71,100B01-SN-TRS-5.FL-007,,100B-TRS-5FL-007,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.71",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
988,N/A,72,100B01-SN-TRS-5.FL-008,,100B-TRS-5FL-008,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.72",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
989,N/A,73,100B01-SN-TRS-5.FL-009,,100B-TRS-5FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.73",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
990,N/A,74,100B01-SN-TRS-5.FL-010,,100B-TRS-5FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.74",,FL.5,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
991,N/A,75,100B01-SN-TRS-6.FL-001,,100B-TRS-6FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.75",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
992,N/A,76,100B01-SN-TRS-6.FL-002,,100B-TRS-6FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.76",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
993,N/A,77,100B01-SN-TRS-6.FL-003,,100B-TRS-6FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.77",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
994,N/A,78,100B01-SN-TRS-6.FL-004,,100B-TRS-6FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.78",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
995,N/A,79,100B01-SN-TRS-6.FL-005,,100B-TRS-6FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.79",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
996,N/A,80,100B01-SN-TRS-6.FL-006,,100B-TRS-6FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.80",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
997,N/A,81,100B01-SN-TRS-6.FL-007,,100B-TRS-6FL-007,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.81",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
998,N/A,82,100B01-SN-TRS-6.FL-008,,100B-TRS-6FL-008,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.82",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
999,N/A,83,100B01-SN-TRS-6.FL-009,,100B-TRS-6FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.83",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1000,N/A,84,100B01-SN-TRS-6.FL-010,,100B-TRS-6FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.84",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1001,N/A,85,100B01-SN-TRS-6.FL-011,,100B-TRS-6FL-011,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.85",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1002,N/A,86,100B01-SN-TRS-6.FL-012,,100B-TRS-6FL-012,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.86",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1003,N/A,87,100B01-SN-TRS-6.FL-013,,100B-TRS-6FL-013,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.87",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1004,N/A,88,100B01-SN-TRS-6.FL-014,,100B-TRS-6FL-014,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.88",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1005,N/A,89,100B01-SN-TRS-6.FL-015,,100B-TRS-6FL-015,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.89",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1006,N/A,90,100B01-SN-TRS-6.FL-016,,100B-TRS-6FL-016,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.90",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1007,N/A,91,100B01-SN-TRS-6.FL-017,,100B-TRS-6FL-017,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.91",,FL.6,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1008,N/A,92,100B01-SN-TRS-7.FL-001,,100B-TRS-7FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.92",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1009,N/A,93,100B01-SN-TRS-7.FL-002,,100B-TRS-7FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.93",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1010,N/A,94,100B01-SN-TRS-7.FL-003,,100B-TRS-7FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.94",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1011,N/A,95,100B01-SN-TRS-7.FL-004,,100B-TRS-7FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.95",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1012,N/A,96,100B01-SN-TRS-7.FL-005,,100B-TRS-7FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.96",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1013,N/A,97,100B01-SN-TRS-7.FL-006,,100B-TRS-7FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.97",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1014,N/A,98,100B01-SN-TRS-7.FL-007,,100B-TRS-7FL-007,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.98",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1015,N/A,99,100B01-SN-TRS-7.FL-008,,100B-TRS-7FL-008,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.99",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1016,N/A,100,100B01-SN-TRS-7.FL-009,,100B-TRS-7FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.100",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1017,N/A,101,100B01-SN-TRS-7.FL-010,,100B-TRS-7FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.101",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1018,N/A,102,100B01-SN-TRS-7.FL-011,,100B-TRS-7FL-011,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.102",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
