AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B04-EE-EML-3.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.27,,ชั้น 3 | ห้องน้ำหญิง,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 3,,,,,,CRA,,,
,,100B04-EE-EML-3.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.28,,ชั้น 3 | หน้าห้องน้ำชาย-หญิง,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 3,,,,,,CRA,,,
,,100B04-EE-EML-3.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.29,,ชั้น 3 | ห้องน้ำคนพิการ,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 3,,,,,,CRA,,,
,,100B04-EE-EML-3.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.30,,ชั้น 3 | ทางลง 3-2,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 3,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.31,,ชั้น 4 | หน้าลิฟต์,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.32,,ชั้น 4 | ห้องพัก,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.33,,ชั้น 4 | ห้องประชุม,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.34,,ชั้น 4 | ห้องประชุม,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.35,,ชั้น 4 | ห้องประชุม,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.36,,ชั้น 4 | ห้องเก็บของ,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.37,,ชั้น 4 | ห้องพัก,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.38,,ชั้น 4 | ทางหนีไฟ,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.39,,ชั้น 4 | หน้าห้องน้ำหญิง,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.40,,ชั้น 4 | หน้าห้องน้ำชาย-หญิง,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.41,,ชั้น 4 | ห้องน้ำหญิง,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.42,,ชั้น 4 | ห้องน้ำหญิง,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.43,,ชั้น 4 | ห้องน้ำชาย,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
,,100B04-EE-EML-4.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.44,,ชั้น 4 | ทางลง 4-3,,,,,,,,,,,,,,,,,ข้าราชบริพาร (100BED)- ชั้น 4,,,,,,CRA,,,
