AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B01-EE-EML-7.FL-0024,,,Emergency Light,,,,,,,,,Emergency Light No.377,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0025,,,Emergency Light,,,,,,,,,Emergency Light No.378,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0026,,,Emergency Light,,,,,,,,,Emergency Light No.379,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0027,,,Emergency Light,,,,,,,,,Emergency Light No.380,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0028,,,Emergency Light,,,,,,,,,Emergency Light No.381,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0029,,,Emergency Light,,,,,,,,,Emergency Light No.382,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0030,,,Emergency Light,,,,,,,,,Emergency Light No.383,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0031,,,Emergency Light,,,,,,,,,Emergency Light No.384,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0032,,,Emergency Light,,,,,,,,,Emergency Light No.385,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0033,,,Emergency Light,,,,,,,,,Emergency Light No.386,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0034,,,Emergency Light,,,,,,,,,Emergency Light No.387,,ชั้น 7 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0035,,,Emergency Light,,,,,,,,,Emergency Light No.388,,ชั้น 7 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7.FL-0036,,,Emergency Light,,,,,,,,,Emergency Light No.389,,ชั้น 7 | ประตูหนีไฟ 3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7A.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.390,,ชั้น 7A | ทางเดิน OPD,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7A.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.391,,ชั้น 7A | หลัง Counter,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7B.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.392,,ชั้น 7B | ทางเดิน OPD,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-7B.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.393,,ชั้น 7B | ทางเดิน OPD,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 7,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.394,,ชั้น 8 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.395,,ชั้น 8 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.396,,ชั้น 8 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.397,,ชั้น 8 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.398,,ชั้น 8 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.399,,ชั้น 8 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.400,,ชั้น 8 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.401,,ชั้น 8 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.402,,ชั้น 8 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.403,,ชั้น 8 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.404,,ชั้น 8 | หน้า Lift ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.405,,ชั้น 8 | ทางเดิน 8A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.406,,ชั้น 8 | ทางเดิน 8A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.407,,ชั้น 8 | ทางเดิน 8A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.408,,ชั้น 8 | ทางเดิน 8A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.409,,ชั้น 8 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.410,,ชั้น 8 | หน้า Lift 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.411,,ชั้น 8 | หน้า Lift 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.412,,ชั้น 8 | ห้องเก็บของด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.413,,ชั้น 8 | ทางเดิน OPD,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0021,,,Emergency Light,,,,,,,,,Emergency Light No.414,,ชั้น 8 | ทางเดิน OPD 8B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0022,,,Emergency Light,,,,,,,,,Emergency Light No.415,,ชั้น 8 | โถงทางเดิน 8B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0023,,,Emergency Light,,,,,,,,,Emergency Light No.416,,ชั้น 8 | โถงทางเดิน 8B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0024,,,Emergency Light,,,,,,,,,Emergency Light No.417,,ชั้น 8 | โถงทางเดิน 8B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0025,,,Emergency Light,,,,,,,,,Emergency Light No.418,,ชั้น 8 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0026,,,Emergency Light,,,,,,,,,Emergency Light No.419,,ชั้น 8 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0027,,,Emergency Light,,,,,,,,,Emergency Light No.420,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0028,,,Emergency Light,,,,,,,,,Emergency Light No.421,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0029,,,Emergency Light,,,,,,,,,Emergency Light No.422,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0030,,,Emergency Light,,,,,,,,,Emergency Light No.423,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0031,,,Emergency Light,,,,,,,,,Emergency Light No.424,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0032,,,Emergency Light,,,,,,,,,Emergency Light No.425,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0033,,,Emergency Light,,,,,,,,,Emergency Light No.426,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0034,,,Emergency Light,,,,,,,,,Emergency Light No.427,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0035,,,Emergency Light,,,,,,,,,Emergency Light No.428,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-8.FL-0036,,,Emergency Light,,,,,,,,,Emergency Light No.429,,ชั้น 8 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 8,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.430,,ชั้น 9 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.431,,ชั้น 9 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.432,,ชั้น 9 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.433,,ชั้น 9 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.434,,ชั้น 9 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.435,,ชั้น 9 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.436,,ชั้น 9 | ข้าง Lift 1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.437,,ชั้น 9 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.438,,ชั้น 9 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.439,,ชั้น 9 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.440,,ชั้น 9 | Lift ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.441,,ชั้น 9 | Lift 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.442,,ชั้น 9 | ทางเดินหลัง Lift,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.443,,ชั้น 9 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.444,,ชั้น 9 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.445,,ชั้น 9 | ทางเดินวอร์ด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.446,,ชั้น 9 | ทางเดินวอร์ด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.447,,ชั้น 9 | ห้องพักเจ้าหน้าที่,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.448,,ชั้น 9 | หน้าลิฟท์ 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.449,,ชั้น 9 | แผนกสตรี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0021,,,Emergency Light,,,,,,,,,Emergency Light No.450,,ชั้น 9 | แผนกสตรี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0022,,,Emergency Light,,,,,,,,,Emergency Light No.451,,ชั้น 9 | แผนกสตรี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0023,,,Emergency Light,,,,,,,,,Emergency Light No.452,,ชั้น 9 | แผนกโลหิต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0024,,,Emergency Light,,,,,,,,,Emergency Light No.453,,ชั้น 9 | แผนกโลหิต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0025,,,Emergency Light,,,,,,,,,Emergency Light No.454,,ชั้น 9 | แผนกโลหิต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0026,,,Emergency Light,,,,,,,,,Emergency Light No.455,,ชั้น 9 | แผนกโลหิต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0027,,,Emergency Light,,,,,,,,,Emergency Light No.456,,ชั้น 9 | แผนกโลหิต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0028,,,Emergency Light,,,,,,,,,Emergency Light No.457,,ชั้น 9 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0029,,,Emergency Light,,,,,,,,,Emergency Light No.458,,ชั้น 9 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0030,,,Emergency Light,,,,,,,,,Emergency Light No.459,,ชั้น 9 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0031,,,Emergency Light,,,,,,,,,Emergency Light No.460,,ชั้น 9 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-9.FL-0032,,,Emergency Light,,,,,,,,,Emergency Light No.461,,ชั้น 9 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 9,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.462,,ชั้น 10 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.463,,ชั้น 10 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.464,,ชั้น 10 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.465,,ชั้น 10 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.466,,ชั้น 10 | Ramp ทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.467,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.468,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.469,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.470,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.471,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.472,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.473,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.474,,ชั้น 10 | หน้าประตูหนีไฟ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.475,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.476,,ชั้น 10 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.477,,ชั้น 10 | หน้า Lift ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.478,,ชั้น 10 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.479,,ชั้น 10 | หน้า Lift 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.480,,ชั้น 10 | หน้า Lift 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.481,,ชั้น 10 | หน้าห้อง VIP,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0021,,,Emergency Light,,,,,,,,,Emergency Light No.482,,ชั้น 10 | ทางเดินห้อง VIP,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0022,,,Emergency Light,,,,,,,,,Emergency Light No.483,,ชั้น 10 | ทางเดินห้อง VIP,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0023,,,Emergency Light,,,,,,,,,Emergency Light No.484,,ชั้น 10 | ทางหนีไฟห้อง VIP,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0024,,,Emergency Light,,,,,,,,,Emergency Light No.485,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0025,,,Emergency Light,,,,,,,,,Emergency Light No.486,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0026,,,Emergency Light,,,,,,,,,Emergency Light No.487,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0027,,,Emergency Light,,,,,,,,,Emergency Light No.488,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0028,,,Emergency Light,,,,,,,,,Emergency Light No.489,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0029,,,Emergency Light,,,,,,,,,Emergency Light No.490,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0030,,,Emergency Light,,,,,,,,,Emergency Light No.491,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0031,,,Emergency Light,,,,,,,,,Emergency Light No.492,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0032,,,Emergency Light,,,,,,,,,Emergency Light No.493,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0033,,,Emergency Light,,,,,,,,,Emergency Light No.494,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
