AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B01-EE-EXL-12.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.244,,ชั้น 12 | หน้าประตูหมายเลข 2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.245,,ชั้น 12 | โถงทางเดินโสต ห้องตรวจ16,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.246,,ชั้น 12 | โถงทางเดินโสต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0009,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.247,,ชั้น 12 | โถงทางเดินโสต,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0010,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.248,,ชั้น 12 | โถงทางเดินทิศเหนือ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0011,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.249,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0012,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.250,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-12.FL-0013,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.251,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.252,,ชั้น 14 | ทางเดินหน้าลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.253,,ชั้น 14 | ทางเดินหน้าลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.254,,ชั้น 14 | หน้าลิฟต์ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.255,,ชั้น 14 | ทางเดินข้างโถงประชุม,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0005,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.256,,ชั้น 14 | หน้าเคาท์เตอร์หอผู้ป่วย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.257,,ชั้น 14 | หน้าห้องพักเจ้าหน้าที่,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.258,,ชั้น 14 | ทางเดินทิศเหนือ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EXL-14.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.259,,ชั้น 14 | ทางเดินหอผู้ป่วยมะเร็ง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
